kr_id,obj_Id,owner_id,company_id,created_at,is_complete,name
1101,357,116088,6437,08/05/2024 07:08,0,"Cross-sell design services to existing clients, achieving a 10 clients monthly increase in the average revenue per client through upselling and expansion of services."
1102,357,116088,6437,08/05/2024 07:12,0,"Introduce new design trends and techniques into client projects, showcasing the agency's ability to stay ahead of the curve and provide cutting-edge solutions."
1103,358,131914,7921,08/05/2024 10:30,0,1500 voluntary community health champions
1104,314,127780,7543,08/05/2024 16:04,0,Swapped 3011 in oyugis with a 4011. Improved server perfomance
1105,49,25452,711,08/05/2024 16:44,0,Redesigning the employee profile page
1106,49,25452,711,08/05/2024 16:56,0,Adding entity and branch filters across the modules
1107,363,37550,1248,09/05/2024 13:12,0,Increase revenue by 20%
1108,367,125054,5200,10/05/2024 11:58,0,Reduce number of employees
1109,372,64571,2786,13/05/2024 12:20,0,Hire a Chief of Staff by June 30th
1110,62,43886,711,13/05/2024 15:32,0,KR T2:1(Q2) Ensure Disbursement of EWA within a hour of Approval
1111,62,43886,711,13/05/2024 15:36,0,KR T2:2(Q2) Establish an average turnaround time of 15 minutes for responding to inbound missed calls.
1112,61,43886,711,13/05/2024 15:42,0,KR T1:1 (Q2)Ensure atleast 8 articles are updated in the knowledgebase with video attachment
1113,61,43886,711,13/05/2024 15:43,0,KR T1:2 (Q2)Lead and participate in atleast 5 Internal system training within the team
1114,61,108487,711,13/05/2024 16:27,0,Evelyne KR T1:1(Q2) Improve on my troubleshooting skills and knowledge on the system to reduce on the average tickets created from 10 to 5.
1115,63,108487,711,13/05/2024 18:07,0,Evelyne:KR T3:1(Q2)  Take part in testing and feedback(make sure to document) of at least one new feature/enhancement.
1116,62,108487,711,13/05/2024 18:12,0,Evelyne:KR T2:2(Q2)  Improve live chat response time to an average of under 3 minutes ensuring prompt response and customer satisfaction.
1117,62,108487,711,13/05/2024 18:13,0,Evelyne:KR T2:1(Q2) Make sure to close a chat and email once sorted on time so as to get prompt customer feedback which will assist in knowing the areas of improvement.
1118,61,108487,711,13/05/2024 18:16,0,Evelyne KR T1:2(Q2) Participate in 5 system training sessions.
1119,63,43885,711,14/05/2024 12:38,0,PAUL KR3:1(Q2) Take part in testing and feedback giving for at least 5 feature enhancement.
1120,63,43885,711,14/05/2024 12:41,0,"PAUL KR3:2(Q2) Make sure to test, close ticket and share feedback to client within 1hr after confirmation of resolution."
1121,62,43885,711,14/05/2024 12:48,0,PAULKR 3: (Q2) Establish an average turnaround time of 15 minutes for responding to inbound missed calls.
1122,62,43885,711,14/05/2024 12:52,0,PAUL KR3:3 (Q2)Respond to emails within 30 minutes
1123,63,43885,711,14/05/2024 12:57,0,PAULKR3:5 (Q2) To learn at least 2 customer support courses
1124,61,43885,711,14/05/2024 13:02,0,PAULKR3:5 (Q2) To learn at least 2 customer support courses
1125,61,43885,711,14/05/2024 13:04,0,PAULKR3:6 (Q2) Participate in 5 biweekly internal system trainings.
1126,373,132574,7978,15/05/2024 11:01,0,xxx
1127,374,132574,7978,15/05/2024 11:05,0,Training
1128,63,47845,711,17/05/2024 10:10,0,SHEILA  KR3:1(Q2)  Take part in feature testing and feedback and ensure it is documented
1129,63,47845,711,17/05/2024 10:26,0,SHEILA KR3:2(Q2)  Suggest in UX system enhancement based on customer feedback
1130,62,47845,711,17/05/2024 12:02,0,SHEILA: KR T2:1  Ensure response of payment emails is responded within 5 minutes
1131,62,47845,711,17/05/2024 12:04,0,SHEILA: KR T2:2  Establish an average turnaround time of 15 minutes for responding to inbound missed calls.
1132,61,47845,711,17/05/2024 12:14,0,SHEILA KR T1:1 Upload 10 short videos on published Knowledge Base articles
1133,61,47845,711,17/05/2024 12:15,0,SHEILA KR T1:2  Participating in 5 internal training for the system
1134,377,24259,1248,17/05/2024 19:33,0,Contribute to overall  Revenue by 15%  in 2024
1135,377,24259,1248,17/05/2024 19:33,0,Huntlist Target follow ups with 50% + Winrate per quater
1136,377,24259,1248,17/05/2024 19:33,0,Upsell/Crosssell opportunities Brainstorm with BUHs
1137,378,24259,1248,17/05/2024 19:44,0,Introduce efficient project management tool
1138,378,24259,1248,17/05/2024 19:44,0,"Build Framework for new trends and offerings I.e TikTok for Brands, 3rd party cookies etc"
1139,378,24259,1248,17/05/2024 19:44,0,Train on ASO for upscaling and new opportunities
1140,379,24259,1248,17/05/2024 19:47,0,Plan and ensure training of all products across buisness team
1141,379,24259,1248,17/05/2024 19:47,0,"Capaity Build as Strategy Team, matters strategic thinking insight generation"
1142,289,132841,2288,18/05/2024 06:21,0,Test
1143,380,132841,2288,18/05/2024 06:27,0,Child kr edited
1144,315,127780,7543,18/05/2024 17:00,0,Stabilised grid power
1145,381,127861,7543,18/05/2024 17:31,0,Determining cause of LOS
1146,381,127861,7543,18/05/2024 17:31,0,Finding out what cause fibre cuts leading to client loss of signal
1147,382,127861,7543,18/05/2024 17:31,0,Determining cause of LOS
1148,382,127861,7543,18/05/2024 17:31,0,Finding out what cause fibre cuts leading to client loss of signal
1149,383,127780,7543,18/05/2024 20:11,0,Fiber rollout in Owade estate; Oyugis
1150,384,22451,1248,19/05/2024 00:39,0,Meta and Google Certified by Dec 2024
1151,384,22451,1248,19/05/2024 00:39,0,Increase productivity by doing quaterly activities
1152,385,22451,1248,19/05/2024 00:45,0,Ensure we have media innovations in our strategies that will drive Value for our clients
1153,386,22451,1248,19/05/2024 00:53,0,Ensure 80% Client retention
1154,386,22451,1248,19/05/2024 00:53,1,Ensure Savings are at least 40% while we ensure we achieve 100% of KPIS
1155,387,22451,1248,19/05/2024 00:57,0,1 pitch a month
1156,387,22451,1248,19/05/2024 00:57,0,Unlock Media For various clients
1157,305,91325,711,20/05/2024 09:13,0,Brian KR 3.1 Implement a fully functional employee wallet on mobile and web app
1158,305,91325,711,20/05/2024 09:19,0,Brian KR 3.3 Embed Airtime as a value add into the platform to drive new revenue
1159,305,91325,711,20/05/2024 09:23,0,Brian KR 3.2 Support rollout of new ebury payment gateways into the global platform
1160,304,91325,711,20/05/2024 09:25,0,Brian KR 2.1 Support design team to grow in proficiency by organising for market leaders.
1161,304,91325,711,20/05/2024 09:27,0,Brian KR 2.2 Support in rollout of training plan and execution of company wide training for new and existing functionality around payroll and FS to optimize customer support and business synergy
1162,370,124500,4708,21/05/2024 09:40,0,Bring 500k
1163,392,124913,4708,21/05/2024 10:08,0,Increase visibility by 40%
1164,393,124168,4708,21/05/2024 10:15,0,Acquire 200 prospects in Q2
1165,393,122963,4708,21/05/2024 10:16,0,Acquire 200 prospects in Q2
1166,393,122963,4708,21/05/2024 10:16,0,Acquire 200 prospects in Q2
1167,393,124500,4708,21/05/2024 10:20,0,Acquire 50 prospects
1168,394,101460,711,21/05/2024 12:48,0,Successfully completed training related to running payroll in the system
1169,395,101460,711,21/05/2024 12:50,0,"Produce a comprehensive flowchart outlining each step of the payroll process, including input sources, data validation checkpoints, calculation procedures, approval workflows, and output distribution channels"
1170,396,101460,711,21/05/2024 12:53,0,"Ensure that tax filings for the year 2023 are accurately completed and filed, with outstanding filings resolved and documented appropriately"
1171,394,101460,711,21/05/2024 13:01,0,"Execute payroll runs independently, demonstrating proficiency"
1172,102,124250,711,22/05/2024 15:55,0,Antony KR 1:1 Transition to 80% virtual meeting
1173,102,124250,711,22/05/2024 15:55,0,Antony KR 1:2 Improve prospecting in Kenya
1174,102,124250,711,22/05/2024 15:55,0,Antony KR 1:3 Improve upselling and cross selling across all business lines
1175,103,124250,711,22/05/2024 16:01,0,Antony KR 2:1 Increase closable deals with more than 100 employees
1176,103,124250,711,22/05/2024 16:01,0,Antony KR 2:2 Increase no. of demo meetings per week
1177,103,124250,711,22/05/2024 16:01,0,Antony KR 2:3 Attend weekly product/sales training
1178,120,124250,711,22/05/2024 16:07,0,Achieve $500 MRR per Month
1179,120,124250,711,22/05/2024 16:07,0,Increase number of Companies by 5 per month
1180,120,124250,711,22/05/2024 16:07,0,Increase Number of employees by 750 per month.
1181,398,125054,5200,22/05/2024 16:11,0,Elizabeth KR1.1 Close 500 logos/companies
1182,120,124250,711,22/05/2024 16:15,0,Achieve $500 MRR Per month.
1183,120,124250,711,22/05/2024 16:15,0,Increase no.of companies by 5 per month
1184,120,124250,711,22/05/2024 16:15,0,Increase no.of employees by 750 per month
1185,104,124250,711,22/05/2024 16:37,0,Antony KR 3:1 Achieve 500 MRR per Q2 & Q3 then 1500 Q4
1186,104,124250,711,22/05/2024 16:37,0,Antony KR 3:2 Increase number of Companies by 15 Q2 & Q3 then 45 Q4
1187,104,124250,711,22/05/2024 16:37,0,Antony KR 3:3 Increase number of employees by 750 per month
1188,399,119899,245,22/05/2024 17:37,0,Test kr edit
1189,400,119899,245,22/05/2024 17:51,0,Reduce TAT for issue raised by client
1190,401,119899,245,22/05/2024 19:51,0,TT
1191,383,127780,7543,22/05/2024 20:05,0,Increasing fibre capacity. Rolling out new fibre lines
1192,402,129878,7821,23/05/2024 11:25,0,Provide 2000 USD
1193,403,132507,7821,23/05/2024 11:36,0,Ensure all bus stops have a billboard
1194,403,129909,7821,23/05/2024 11:46,0,Set up billboard in Westlands area
1195,408,104099,1248,24/05/2024 15:33,0,REVENUE GROWTH BY 10%
1196,406,119900,245,24/05/2024 15:58,0,Implement issue resolution without escalation within 48 hrs
1197,407,119900,245,24/05/2024 17:13,0,Complete assigned training
1198,407,119900,245,24/05/2024 17:16,0,Increase of effiency in relation to training
1199,407,119900,245,24/05/2024 17:16,0,Resolution cost reduction as a result of employee training
1200,407,119900,245,24/05/2024 17:16,0,Individual contribution to  revenue
1201,413,104099,1248,24/05/2024 17:46,0,REDUCED NUMBER OD REVERTS TO 3
1202,414,104099,1248,24/05/2024 17:51,0,WIN 2 NEW RETAINER OR PROJECT EVERY QUATER
1203,415,104099,1248,24/05/2024 17:53,0,ONE QUALITY CASE STUDY PER QUARTER
1204,408,104099,1248,24/05/2024 17:54,0,ONE ON ONE COFFEE/ TEA/ DRINKS SESSION WITH CLIENT TWICE A QUARTER
1205,416,104099,1248,24/05/2024 17:56,0,TAKE TURNS  CLIENT SERVICE & CREATIVE EVERY MONTH TO PRESENT DOPE CREATIVE CAMPAIGNS AND DISCUSSING AND UNPACKING
1206,407,119900,245,24/05/2024 18:05,0,KR edited
1207,407,119900,245,24/05/2024 18:10,0,Test DElete
1208,407,119900,245,24/05/2024 18:11,0,ujhj
1209,383,128078,7543,26/05/2024 17:51,0,Complete splicing and commissioning of recently added Aloo estate fiber
1210,383,127861,7543,26/05/2024 17:51,0,Complete splicing and commissioning of recently added Aloo estate fiber
1211,383,128077,7543,26/05/2024 17:51,0,Complete splicing and commissioning of recently added Aloo estate fiber
1212,383,128078,7543,26/05/2024 20:45,0,Spliced 20 cores
1213,417,124040,711,27/05/2024 00:35,0,David KR 1.1: Reduce Cost by 30% by optimizing google Ads budget
1214,417,124040,711,27/05/2024 00:35,0,David KR 1.2: Achieve a 50% website conversion every month.
1215,417,124040,711,27/05/2024 00:35,0,David KR 1.3: Increase website traffic by 10% month 0n month.
1216,417,43889,711,27/05/2024 00:37,0,Irene Kimani KR 1.1: Increase Social media followers and engagement by 10% quarter on quarter across all Social Media Platforms
1217,417,43889,711,27/05/2024 00:37,0,Irene Kimani KR 1.3: Increase website visits from Social media by 10% MoM and achieve a 5% conversions on the visits.
1218,417,62158,711,27/05/2024 00:41,0,Marcel KR 1.1: Achieve a 20% increase in organic traffic on Workpay website in Q2 though optimized blog content.
1219,417,62158,711,27/05/2024 00:41,0,Marcel KR 1.2: Publish 8 new blogs on Workpay and 4 blogs on ETYA websites every month focused on longtail keywords
1220,417,62158,711,27/05/2024 00:41,0,Marcel KR 1.3: Create and distribute 2 newsletters every month and 1 webinar every 2 months with over 100 participants.
1221,417,47990,711,27/05/2024 00:43,0,Kevin KR 1.2: Ensure brand guidelines are implemented for all 100% customer facing assets
1222,417,47990,711,27/05/2024 00:44,0,Kevin KR 1.2: Ensure brand guidelines are implemented for all 100% customer facing assets
1223,418,128078,7543,28/05/2024 18:49,0,Total number of fiber cores spliced out of 24cores
1224,419,127775,7543,28/05/2024 18:54,0,Update status of the following support instances; AN101 and AN35
1225,420,128078,7543,28/05/2024 19:08,0,List all the account you have created this month
1226,421,127775,7543,28/05/2024 19:15,0,List newly created accounts in may
1227,421,127775,7543,28/05/2024 19:15,0,List total supports in may; give account numbers.
1228,422,127775,7543,28/05/2024 19:15,0,List newly created accounts in may
1229,422,127775,7543,28/05/2024 19:15,0,List total supports in may; give account numbers.
1230,423,127757,7543,28/05/2024 20:00,0,List accounts you created in may
1231,423,127757,7543,28/05/2024 20:00,0,List accounts you supported in may including access points
1232,418,128078,7543,29/05/2024 05:49,1,Splicing of Aloo estates fiber line
1233,420,127780,7543,29/05/2024 06:10,0,Newly created accounts
1234,424,127861,7543,29/05/2024 10:29,0,List accounts created or supported in may
1235,425,127861,7543,29/05/2024 10:33,0,Describe your general contribution on this project; for example total fiber cores you spliced
1236,426,128077,7543,29/05/2024 10:38,0,Briefly describe your contribution to the company in the month of may; you can list supported accounts and any other activities you were involved in
1244,434,88562,1248,30/05/2024 10:10,0,Earn Certificate
1245,435,88562,1248,30/05/2024 10:13,0,Improve quality of work and team collaboration
1246,436,132841,2288,03/06/2024 12:02,0,Adopt and integrate at least two new digital tools or platforms that improve marketing efficiency and reduce paper usage within the next 12 months.
1247,436,132841,2288,03/06/2024 12:05,0,Testing test
1248,437,128191,1248,03/06/2024 13:31,0,Get a certification
1249,438,15098,711,03/06/2024 15:30,0,Have biometric installed within 15 days after onboarding.
1250,439,15098,711,03/06/2024 15:52,0,Make sure credit is loaded in time.
1251,440,15098,711,03/06/2024 15:56,0,Have a third biometric working with workpay.
1252,441,15098,711,03/06/2024 16:00,0,Have all ISO physicals Requirement sorted.
1253,442,15098,711,03/06/2024 16:04,0,Create a plan for more office space to accomodate growth.
1254,443,15098,711,03/06/2024 16:16,0,Self Improvement.
1255,444,135058,8186,03/06/2024 16:16,0,sales growth in the Quarter
1256,445,135058,8186,03/06/2024 16:16,0,sales growth in the Quarter
1257,447,135058,8186,04/06/2024 12:59,0,The cost associated with acquiring a new customer
1258,448,135058,8186,04/06/2024 13:03,0,The cost associated with acquiring a new customer = Total Market Expenses / Number of new customer Acquired
1259,449,135058,8186,04/06/2024 13:04,0,The cost associated with acquiring a new customer = Total Market Expenses / Number of new customer Acquired
1260,450,102753,5738,04/06/2024 13:12,0,Achieve target of 1 million naira
1261,451,102753,5738,04/06/2024 13:21,0,Operational Excellence: Ensure completion and track effectiveness of approved training programs
1262,451,102753,5738,04/06/2024 13:23,0,Monitor and track employee compliance to company policies
1263,450,102745,5738,04/06/2024 13:54,0,Achieve N500M in AUM Liabilities
1264,450,102745,5738,04/06/2024 13:54,0,Achieve a 10% reduction in overall organisational costs
1265,452,135058,8186,04/06/2024 14:21,0,Measures the increase in sales over specified period
1266,453,135058,8186,04/06/2024 14:22,0,Measures the increase in sales over specified period
1267,454,128078,7543,04/06/2024 16:47,0,Number of supported accounts
1268,455,135058,8186,05/06/2024 09:58,0,1)archive a 25% social media followers across all platforms .2)Increase website traffic by 25% through SEO and content marketing strategies.
1269,456,135058,8186,05/06/2024 09:58,0,1)archive a 25% social media followers across all platforms .2)Increase website traffic by 25% through SEO and content marketing strategies.
1270,457,135058,8186,05/06/2024 10:14,0,1.Generate 500 New leads per month through Online and offline campaigns
1271,458,135058,8186,05/06/2024 10:14,0,1.Generate 500 New leads per month through Online and offline campaigns
1272,459,135058,8186,05/06/2024 10:18,0,Drive 20% increase in online sales through targeted digital marketing campaign's
1273,460,135058,8186,05/06/2024 10:18,0,Drive 20% increase in online sales through targeted digital marketing campaign's
1274,461,135058,8186,05/06/2024 10:26,0,Revenue generated for every shilling spent on marketing
1275,462,135058,8186,05/06/2024 10:36,0,"Surveys, social media mentions, direct traffic and media coverage"
1276,463,135058,8186,05/06/2024 10:41,0,"The level of engagement with company's digital content -Metric( click-through rates, time spend on website, email open rates, social media interaction)"
1277,464,135004,8186,05/06/2024 10:59,0,"The percentage of projects completed on time, Formula= Number of projects completed on time / total number of projects times 100%"
1278,465,135004,8186,05/06/2024 11:04,0,Projects benefits - project costs/ project costs times 100%
1279,466,135004,8186,05/06/2024 11:08,0,"Client feedback surveys, repeat business rate"
1280,467,135004,8186,05/06/2024 11:14,0,"Profits generated from projects, Formula=Project costs/project costs times 100%"
1281,468,135004,8186,05/06/2024 11:19,0,"The number and impact of change orders during the project lifecycle, Metrics=Number of change orders, cost impact and time impact"
1282,469,134934,8186,05/06/2024 11:36,0,"measures the percentage of time the IT Systems are operational and available, Formula=total uptime/total time, times 100%"
1283,470,134934,8186,05/06/2024 11:38,0,"The average time taken to respond to IT Incidents, Formula=Total incident Response time/ Number of incidents"
1284,471,134934,8186,05/06/2024 11:44,0,"Total percentage of IT issues resolved on the first call or contact, formula= Number of incidents resolved on first contact / Total number of incident times 100%"
1285,472,134934,8186,05/06/2024 11:50,0,"Total amount of time time IT systems are down or available, Formula=total downtime(hours)"
1286,473,134934,8186,05/06/2024 11:53,0,"Metrics=Bandwidth usage, latency, pocket loss"
1287,474,134934,8186,05/06/2024 11:54,0,"Metrics=Bandwidth usage, latency, pocket loss"
1288,475,134934,8186,05/06/2024 11:57,0,The percentage of IT Projects completed on time and within budget
1289,476,134934,8186,05/06/2024 12:02,0,"Assesses the performance of IT Vendors or service providers, Metrics=SLA Compliance, Issue resolution time, cost effectiveness"
1290,477,134934,8186,05/06/2024 12:08,1,"The frequency of cybersecurity incidents, such as breaches or malware attacks. Metrics=Number of incidents per quoter"
1291,478,135176,8186,05/06/2024 12:12,0,Total income generated from sales over specified period. Formula = sum of sales revenue
1292,479,135176,8186,05/06/2024 12:17,0,Increase in sales revenue over specified period. Formula=current period sales - previous period sales times 100%
1293,480,135176,8186,05/06/2024 12:20,0,The percentage of repeat customer over specified period. Formula=number of repeat customers/total number of customers times 100%
1294,481,135176,8186,05/06/2024 12:23,0,Measures the productivity of sales team or staff. Formula= Total sales Revenue/ number of sale employees
1295,482,135176,8186,05/06/2024 12:26,0,The number of times inventory is sold and replaced over a specific period. Formula=COGS/Average inventory
1296,483,135176,8186,05/06/2024 12:29,0,Revenue generated from new products. formula= sales revenue from new products/ Total sales revenue times 100%
1297,484,134952,8186,05/06/2024 12:55,0,Number of orders fulfilled without issues/ Total number of orders times 100%
1298,485,134952,8186,05/06/2024 12:59,0,"Surveys, feedback forms"
1299,486,134952,8186,05/06/2024 13:04,0,Measures output per employee(warehouse supervisor). formula = total output / number of employees
1300,487,134952,8186,05/06/2024 13:18,0,Efficiency of warehouse space utilization. formula= utilized warehouse space/ total warehouse space time 100%
1301,488,134952,8186,05/06/2024 13:29,0,The percentage of products returned by customers
1302,489,135068,8186,05/06/2024 14:05,0,Measure the percentage increase or decrease in sales revenue compared to previous quarter. Positive value indicates growth
1303,490,135068,8186,05/06/2024 14:09,0,Calculates the % of the total market sales in Nairobi that are captured by Nairobi branch. Show how well branch is performing relative to the competition in the same market
1304,491,135068,8186,05/06/2024 14:13,0,Measures the number of new customers acquired over a quarter
1305,492,135068,8186,05/06/2024 14:18,0,Indicates the percentage of customer who are satisfied with products or services. its critical measure of customer experience and loyalty
1306,493,135068,8186,05/06/2024 14:21,0,Measures how often inventory is sold and replaced over a quarter. Higher turnover rate indicates efficient inventory management
1307,494,135068,8186,05/06/2024 14:25,0,Measures the average time taken to deliver an order from time it is placed. the shorter leads times typically indicates more efficient delivery processes
1308,311,128078,7543,06/06/2024 12:23,0,suppoted accounts
1309,495,128077,7543,06/06/2024 12:48,0,Supported accounts
1310,496,102753,5738,06/06/2024 12:48,0,Ensure completion and track effectiveness of approved training programs
1311,497,67564,3559,06/06/2024 15:29,1,Number of Penalties
1312,497,67564,3559,06/06/2024 15:29,1,Number of Non-Compliance related to HSE
1313,498,127861,7543,07/06/2024 09:03,0,Supported accounts
1314,499,119986,6425,07/06/2024 13:22,0,Revenue
1315,500,102749,5738,07/06/2024 19:09,0,Personal AUM:  Achieve target of 120 million naira
1316,501,102749,5738,07/06/2024 19:09,0,Personal AUM:  Achieve target of 120 million naira
1317,502,102749,5738,07/06/2024 19:10,0,Personal AUM:  Achieve target of 120 million naira
1318,500,122960,5738,07/06/2024 19:14,0,Revenue Generation (Group Financial Target = N4Billion)
1319,500,122960,5738,07/06/2024 19:20,0,Revenue Generation (Group Financial Target = N4Billion): Personally drive in USD volumes of $3.5M
1320,500,122960,5738,07/06/2024 19:44,0,Personally originate 50 businesses for the financial year
1321,500,104070,5738,07/06/2024 19:46,0,Revenue Generation (Group Financial Target = N4Billion): Personally bring in N3.50Billion for the financial year
1322,500,104070,5738,07/06/2024 19:48,0,Personally drive in USD volumes of $2.5M
1323,500,104070,5738,07/06/2024 19:49,0,Personally originate 120 businesses for the financial year
1324,500,111012,5738,07/06/2024 19:51,0,Revenue Generation (Group Financial Target = N4Billion): Personally bring in N900Million for the financial year
1325,500,111012,5738,07/06/2024 19:52,0,Personally drive in USD volumes of $800K
1326,500,111012,5738,07/06/2024 19:52,0,Personally originate 75 businesses for the financial year
1327,500,102757,5738,07/06/2024 19:54,0,Revenue Generation (Group Financial Target = N4Billion): Personally bring in N900million for the financial year
1328,500,102757,5738,07/06/2024 19:55,0,Personally drive in USD volumes of $800K
1329,500,102757,5738,07/06/2024 19:57,0,Personally originate 75 businesses for the financial year
1330,500,133082,5738,07/06/2024 20:02,0,Revenue Generation (Group Financial Target = N10Billion): Personally bring in N2.75Billion for the financial year
1331,500,133082,5738,07/06/2024 20:02,0,Personally drive in USD volumes of $2.0M
1332,500,133082,5738,07/06/2024 20:03,0,Personally originate 40 businesses for the financial year
1333,500,102748,5738,07/06/2024 20:04,0,Revenue Generation (Group Financial Target = N4Billion):Personally bring in N900million for the financial year
1334,500,102748,5738,07/06/2024 20:07,0,Personally drive in USD volumes of $750K
1335,500,102748,5738,07/06/2024 20:11,0,Personally originate 40 businesses for the financial year
1336,500,103266,5738,07/06/2024 20:14,0,Personal AUM: Achieve target of 24 million naira
1337,500,102751,5738,07/06/2024 20:20,0,Fixed Income trading income: Achieve Fixed income trading revenue target of N150million
1338,500,102751,5738,07/06/2024 20:21,0,"Fixed Income trading volume	Achieve Fixed income trading volume target of N50billion"
1339,500,102751,5738,07/06/2024 20:22,0,Third party revenue target: Achieve third party revenue target of N20million
1340,500,102751,5738,07/06/2024 20:23,0,Third party volume target: Achieve third party volume target of N60billion
1341,500,102751,5738,07/06/2024 20:23,0,New trading relationships: Expand customer base to include PFIs and asset managers.
1342,500,102751,5738,07/06/2024 20:24,0,Personal AUM Target: Achieve Personal AUM Target
1343,500,102750,5738,07/06/2024 20:26,0,Total AUM (Personal): Achieve target of 144 million naira
1344,500,119087,5738,07/06/2024 20:31,0,Total AUM (Personal): Achieve target of 84 million naira
1345,500,102756,5738,07/06/2024 20:39,0,Volume of Net AUM generated for the year - N8M Monthly
1346,500,102756,5738,07/06/2024 20:40,0,Hands on origination of performing corporate Finance (3)
1347,500,102756,5738,07/06/2024 20:41,0,Hands on origination of Advisory transaction (3)
1348,500,102756,5738,07/06/2024 20:49,0,Hands on origination of External CFO transactions (3)
1349,500,102747,5738,07/06/2024 20:52,0,Volume of Net AUM generated for the year - N12M Monthly
1350,500,102747,5738,07/06/2024 20:53,0,Hands on origination of performing corporate Finance (4)
1351,500,102747,5738,07/06/2024 20:54,0,Hands on origination of Advisory transaction (4)
1352,500,102747,5738,07/06/2024 20:55,0,Hands on origination of External CFO transactions (4)
1353,500,108308,5738,07/06/2024 20:56,0,Volume of Net AUM generated for the year - N15M
1354,500,108308,5738,07/06/2024 20:57,0,Hands on origination of performing corporate Finance (2)
1355,500,108308,5738,07/06/2024 20:58,0,Hands on origination of Advisory transaction (2)
1356,500,108308,5738,07/06/2024 20:58,0,Hands on origination of External CFO transactions (2)
1357,500,114640,5738,07/06/2024 21:37,0,Volume of Net AUM generated for the year - N10M
1358,500,114640,5738,07/06/2024 21:37,0,Hands on origination of performing corporate Finance (2)
1359,500,114640,5738,07/06/2024 21:40,0,Hands on origination of Advisory transaction (2)
1360,500,114640,5738,07/06/2024 21:41,0,Hands on origination of External CFO transactions (2)
1361,500,122132,5738,07/06/2024 21:43,0,Volume of Net AUM generated for the year - N15M
1362,500,122132,5738,07/06/2024 21:44,0,Hands on origination of performing corporate Finance (2)
1363,500,122132,5738,07/06/2024 21:44,0,Hands on origination of Advisory transaction (2)
1364,500,122132,5738,07/06/2024 21:45,0,Hands on origination of External CFO transactions (2)
1365,500,102758,5738,07/06/2024 22:06,0,CFD Trading: Maintain monthly return of 10% on proprietary capital allocation
1366,500,102758,5738,07/06/2024 22:06,0,"FX Trading: Achieve FX income of N100,000,000 across FX brokerage and FX Prop trading"
1367,500,102758,5738,07/06/2024 22:07,0,Other Business (Phoenix etc): Maintain monthly margin of 4% on allocated capital
1368,500,102758,5738,07/06/2024 22:08,0,Personal AUM Target: Achive Personal AUM Target of N360 Million
1369,500,102753,5738,07/06/2024 22:11,0,Total AUM (Personal): Achieve target of 5 million naira
1374,507,124500,4708,10/06/2024 10:44,0,SELL 10
1375,508,124500,4708,10/06/2024 12:33,0,MAYBE 20 NEW EMPLYEES
1376,370,106708,4708,10/06/2024 12:41,0,i AM GOING TO ACHIEVE 50000
1377,509,127757,7543,10/06/2024 21:57,0,For easier understanding to clients on payments and where to seek help
1378,423,127757,7543,10/06/2024 22:07,0,I created 3 accounts and supported 5 accounts
1379,510,79353,711,11/06/2024 11:47,0,KR 2.1: Conduct a comprehensive review of internal controls and identify areas for enhancement to mitigate risks associated with payroll processing and salary Disbursement
1380,500,102745,5738,11/06/2024 12:07,0,Achieve N500M in AUM Liabilities
1381,511,111633,5048,11/06/2024 13:09,0,Publish at least 10 articles monthly
1382,512,126853,7302,13/06/2024 09:49,0,Making social media campaigns
1383,513,135960,7302,13/06/2024 10:00,0,Run a number of campaigns in those specific provinces
1384,515,113631,6227,13/06/2024 11:46,0,Increased returns from business operations
1385,515,113631,6227,13/06/2024 11:46,0,Improve cashflow Management
1386,516,96165,1248,17/06/2024 10:47,0,Creating 3D still renders and motion forclients
1387,516,96165,1248,17/06/2024 10:47,1,Model 1 3D product for existing client
1388,517,124497,1248,19/06/2024 11:09,0,Identify and clean-up one pitch presentation per quarter per scrum that can bes sent a new prospect in the same industry
1389,518,33286,1248,19/06/2024 11:37,0,"5 Pitches - PharmPlus, Naivas, Harleys, Legrand and AliCafe."
1390,518,33286,1248,19/06/2024 11:41,0,1 Innovation - Mother's Day Brunch Event
1391,518,33286,1248,19/06/2024 11:41,0,1 Lead - Pharmaplus
1392,519,124497,1248,19/06/2024 11:41,0,Ensure at least two key projects per month have a story-telling/production proposal incorporated.
1393,517,79981,1248,19/06/2024 11:45,0,Identify and clean-up one pitch presentation per quarter per scrum that can bes sent a new prospect in the same industry
1394,520,33286,1248,19/06/2024 11:58,0,Creating revenue for my scrum (World Vision and Workable
1395,520,33286,1248,19/06/2024 12:01,0,"New Leads (Brunch Event, Pharmaplus, Naivas, Legrand, Alicafe and Harleys"
1396,521,33286,1248,19/06/2024 12:06,1,Retaining all my clients in scrum
1397,522,33286,1248,19/06/2024 13:20,0,Attend and participate in all team meetings including 1-on-1s
1398,522,33286,1248,19/06/2024 13:21,0,"Lead by example - work execution,punctuality and follow throughs"
1399,522,33286,1248,19/06/2024 13:22,0,Self-development - Attend atleast one online or in-person training per quarter
1400,523,33286,1248,19/06/2024 13:29,0,"Bespoke (Customer Focus), Espirit (Team Spirit), Lucidity (Openness, transparency, Honesty), Value Addition (Continuous improvement) Accountability & Respect"
1401,524,124497,1248,19/06/2024 15:32,0,"Each brief should have a maximum of three reverts, after which the creative team will require a rebrief"
